Text,Cleaned_Text,Sentiment_Label,Sentiment_Score,Topic,Key_Phrases
"This Honey Granules is tasty and a welcome alternative to Cane Sugar. I use it in my morning oats (steel cut oats), Bird's custard and Tea. One or two teaspoonfuls go a long way. It is better stored in the refrigerator. Consider it in place of over-processed store bought cane sugar.",honey granule tasty welcome alternative cane sugar use morning oat steel cut oat bird custard tea one two teaspoonful go long way better stored refrigerator consider place processed store bought cane sugar,NEGATIVE,0.9867114424705505,21,"['long way better stored refrigerator', 'cane sugar']"
Our Papillion is a very picky eater.  She loves the way this product is prepared.  I was very surprised and satisfied with the quality of the product and the packaging.,papillion picky eater love way product prepared surprised satisfied quality product packaging,POSITIVE,0.9990185499191284,-1,"['papillion picky eater love way product', 'surprised satisfied quality product packaging']"
"Anyone interested in The Zone, these are 13g carbs, only 4g protein. Completely out of the zone... as most bars are. Of course you can't find that info here on Amazon, gotta go poke around the Kind website, and after a while, there it is. So, beware!",anyone interested zone 13g carbs 4g protein completely zone bar course find info amazon got ta go poke around kind website beware,NEGATIVE,0.9914864301681519,11,"['anyone interested zone', '4g protein', 'completely zone bar course', 'info amazon', 'kind website']"
"Love this product.  How can these be 1 pt on weight watchers for 3-4 cookies?  My plain shortbread list the following ingredients- wheat flour, butter, sugar, salt. I read the review claiming for this to have all sorts of additives.  What kind were they eating?  Is it flavored?",love product 1 pt weight watcher 3 4 cooky plain shortbread list following ingredient wheat flour butter sugar salt read review claiming sort additive kind eating flavored,NEGATIVE,0.7761610150337219,8,"['love product', 'pt weight watcher', '3 4 cooky plain shortbread list', 'ingredient wheat flour butter sugar salt', 'read review']"
"The three bags of brown mustard seeds were a good value and provided a tangible gift for our congregation on Resurrection Sunday.  We were able to half fill 250 small plastic bags (2"" x 2"") with the seeds, and had some left over.",three bag brown mustard seed good value provided tangible gift congregation resurrection sunday able half fill 250 small plastic bag 2 x 2 seed left,NEGATIVE,0.989164412021637,-1,"['three bag brown mustard seed good value', 'tangible gift congregation resurrection', 'able half', '250 small plastic bag 2 x 2 seed']"
"Happy is the word for extreme trail mix in a granola bar.  The texture is good and chewy, the family really likes to have these bars for all occasions.  Most of the time is when they are hunger for candy, this is so much better.",happy word extreme trail mix granola bar texture good chewy family really like bar occasion time hunger candy much better,POSITIVE,0.994178295135498,11,"['happy word', 'extreme trail mix granola bar texture good chewy family', 'bar occasion time hunger candy']"
The product description indicated a chance to try 35 different k-cup flavors.  What I received was half French vanilla (all the same brand) and 3 other flavors.  Not what I would consider a variety.  My first disappointing Amazon order.,product description indicated chance try 35 different k cup flavor received half french vanilla brand 3 flavor would consider variety first disappointing amazon order,NEGATIVE,0.9986170530319214,0,"['product description', 'chance', '35 different k cup flavor', 'half french vanilla brand 3 flavor', 'variety']"
"These are great!  I use them to make my own Southern-style hot sauce by putting 12 whole peppers in a blender, along with red wine vinegar and some freshly ground organic salt.  Let me put it this way:  I don't buy hot sauce in the stores, anymore!",great use make southern style hot sauce putting 12 whole pepper blender along red wine vinegar freshly ground organic salt let put way buy hot sauce store anymore,NEGATIVE,0.9230853319168091,5,"['great use', 'southern style hot sauce', '12 whole pepper blender', 'red wine vinegar', 'organic salt', 'hot sauce store']"
"These all-natural multigrain tortilla chips/crackers are very tasty.  Just like the restaurant tortilla chips you nibble on while waiting for your meal, these are slightly salty, crispy, and chewy, and I wanted to keep eating them even when the bag was all gone.<br /><br />The chips are high in fiber and there are only 140 calories per bag, making it a perfect snack.  Delicious!",natural multigrain tortilla chip cracker tasty like restaurant tortilla chip nibble waiting meal slightly salty crispy chewy wanted keep eating even bag gone br br chip high fiber 140 calorie per bag making perfect snack delicious,POSITIVE,0.99528968334198,12,"['natural multigrain tortilla chip cracker tasty', 'restaurant tortilla chip', 'nibble waiting meal', 'slightly salty crispy chewy', 'even bag', 'bag', 'perfect snack delicious']"
"I had high hopes for this coffee.  I sometimes enjoy having a flavored coffee, but I don't generally like the sweetness that comes with the syrups.<br /><br />When I brewed it, it had a very strong, natural vanilla smell, which I really liked.  It made my kitchen smell warm and inviting!<br /><br />The taste, however, is much more subtle.  Perhaps this is because the coffee is strong, and vanilla is a delicate flavor.  I found that most of the vanilla was really coming in through the aroma.<br /><br />So, if you are looking for something that tastes like coffee with syrup in it, this definitely isn't it. However, I think it would get a bit overpowering for my taste if it did, so I'm fine with that.  Just understand what you are getting.<br /><br />Sean P. Logue, 2010",high hope coffee sometimes enjoy flavored coffee generally like sweetness come syrup br br brewed strong natural vanilla smell really liked made kitchen smell warm inviting br br taste however much subtle perhaps coffee strong vanilla delicate flavor found vanilla really coming aroma br br looking something taste like coffee syrup definitely however think would get bit overpowering taste fine understand getting br br sean p logue 2010,POSITIVE,0.991854190826416,0,"['high hope coffee', 'flavored coffee', 'sweetness', 'syrup br br', 'strong natural vanilla smell', 'kitchen smell', 'br br taste', 'however much subtle perhaps coffee strong vanilla delicate flavor', 'vanilla', 'aroma br br', 'something', 'coffee syrup', 'bit overpowering taste', 'br br sean p logue']"
"I bought two of these treat balls for two large breed dogs.  One, (my power chewer) is a German Shepherd/Wolf mix, the other is a Vizsla/lab mix who isn't easily impressed by chew toys.  I filled the inside of the ball with small treats, and capped both ends with the round treats provided.  On the upside when they were actively chewing on the treat balls, they were fully absorbed, and were extremely happy with them.  In about an hour and a half both dogs had chewed the everlasting out of at least one side of each of their treat balls.  By three hours there were no treats left in either of them.  Since the ball itself seems pretty flimsy I then took the balls away so they wouldn't destroy those too.  The treats give off a nauseating smell as the dogs are chewing them as well, to the point I had to turn on a fan, and even left the room.  I wouldn't recommend this product due to the high price tag, and the fact that it just doesn't deliver on it's name.",bought two treat ball two large breed dog one power chewer german shepherd wolf mix vizsla lab mix easily impressed chew toy filled inside ball small treat capped end round treat provided upside actively chewing treat ball fully absorbed extremely happy hour half dog chewed everlasting least one side treat ball three hour treat left either since ball seems pretty flimsy took ball away destroy treat give nauseating smell dog chewing well point turn fan even left room recommend product due high price tag fact deliver name,NEGATIVE,0.9703179001808167,2,"['two treat ball', 'two large breed dog', 'german shepherd', 'chew toy', 'ball small treat capped end round treat', 'treat ball', 'extremely happy hour half dog', 'least one side treat ball three hour treat', 'ball', 'ball', 'treat', 'nauseating smell dog', 'fan', 'even left room', 'product', 'name']"
